unit_id,model_id,serial_number,label_code,condition_grade,condition_notes,shipment_id,arrival_date,cost_allocated,location_id,status,reserved_until,reserved_for_customer_id,created_at,updated_at
U-000548,M-0008,SN-M-0008-8F7X5O,LBL-8F7X5O,C,Tara visible / revisar,S-0007,2025-11-04,"120,4",L-0001,SOLD,,,2025-11-04 10:23,2026-01-10 12:06
U-000549,M-0008,SN-M-0008-3H1QOH,LBL-3H1QOH,B,Leves marcas estéticas,S-0007,2025-11-04,"197,98",L-0001,SOLD,,,2025-11-04 10:19,2026-01-06 12:44
U-000550,M-0030,SN-M-0030-NXYQPO,LBL-NXYQPO,A,Perfecto / muy leve,S-0007,2025-11-04,"123,1",L-0001,SOLD,,,2025-11-04 10:28,2025-11-27 12:58
U-000551,M-0030,SN-M-0030-9OMPG7,LBL-9OMPG7,B,Leves marcas estéticas,S-0007,2025-11-04,"137,11",L-0002,AVAILABLE,,,2025-11-04 10:24,2025-11-14 16:08
U-000552,M-0030,SN-M-0030-90BRSX,LBL-90BRSX,B,Leves marcas estéticas,S-0007,2025-11-04,"108,02",L-0002,AVAILABLE,,,2025-11-04 10:56,2025-11-04 10:13
U-000553,M-0030,SN-M-0030-I2PTTB,LBL-I2PTTB,A,Perfecto / muy leve,S-0007,2025-11-04,"144,57",L-0003,RESERVED,2026-01-17,C-0001,2025-11-04 10:09,2025-11-04 10:58
U-000554,M-0030,SN-M-0030-S0NFLP,LBL-S0NFLP,A,Perfecto / muy leve,S-0007,2025-11-04,"109,36",L-0004,AVAILABLE,,,2025-11-04 10:25,2025-11-04 10:40
U-000555,M-0030,SN-M-0030-0N9JQF,LBL-0N9JQF,B,Leves marcas estéticas,S-0007,2025-11-04,"161,21",L-0001,SOLD,,,2025-11-04 10:38,2025-12-01 12:18
U-000556,M-0030,SN-M-0030-XOUG9Y,LBL-XOUG9Y,B,Leves marcas estéticas,S-0007,2025-11-04,"142,85",L-0003,AVAILABLE,,,2025-11-04 10:24,2025-11-04 10:14
U-000557,M-0030,SN-M-0030-WLAYPW,LBL-WLAYPW,A,Perfecto / muy leve,S-0007,2025-11-04,"134,5",L-0001,SOLD,,,2025-11-04 10:19,2026-01-03 12:25
U-000558,M-0003,SN-M-0003-1U39N9,LBL-1U39N9,A,Perfecto / muy leve,S-0007,2025-11-04,"130,84",L-0001,SOLD,,,2025-11-04 10:44,2025-11-17 12:59
U-000559,M-0003,SN-M-0003-WXRPXV,LBL-WXRPXV,A,Perfecto / muy leve,S-0007,2025-11-04,"136,09",L-0002,AVAILABLE,,,2025-11-04 10:20,2025-11-04 10:30
U-000560,M-0003,SN-M-0003-1ZKYE1,LBL-1ZKYE1,B,Leves marcas estéticas,S-0007,2025-11-04,"118,23",L-0005,IN_REVIEW,,,2025-11-04 10:34,2025-11-04 10:31
U-000561,M-0003,SN-M-0003-V0HLMD,LBL-V0HLMD,A,Perfecto / muy leve,S-0007,2025-11-04,"123,48",L-0001,SOLD,,,2025-11-04 10:26,2026-01-09 12:35
U-000562,M-0003,SN-M-0003-KNV8K1,LBL-KNV8K1,B,Leves marcas estéticas,S-0007,2025-11-04,"119,14",L-0001,SOLD,,,2025-11-04 10:48,2026-01-05 12:42
U-000563,M-0003,SN-M-0003-Y7MX80,LBL-Y7MX80,A,Perfecto / muy leve,S-0007,2025-11-04,"98,58",L-0003,AVAILABLE,,,2025-11-04 10:16,2025-11-04 10:57
U-000564,M-0003,SN-M-0003-M0XKS8,LBL-M0XKS8,A,Perfecto / muy leve,S-0007,2025-11-04,"105,34",L-0003,AVAILABLE,,,2025-11-04 10:07,2025-11-04 10:32
U-000565,M-0003,SN-M-0003-GJUQKS,LBL-GJUQKS,B,Leves marcas estéticas,S-0007,2025-11-04,"123,21",L-0004,AVAILABLE,,,2025-11-04 10:50,2025-11-04 10:16
U-000566,M-0003,SN-M-0003-URLE5V,LBL-URLE5V,A,Perfecto / muy leve,S-0007,2025-11-04,"133,24",L-0005,IN_REVIEW,,,2025-11-04 10:12,2025-11-04 10:44
U-000567,M-0003,SN-M-0003-SEYR4N,LBL-SEYR4N,A,Perfecto / muy leve,S-0007,2025-11-04,"120,27",L-0004,AVAILABLE,,,2025-11-04 10:30,2025-11-04 10:12
U-000568,M-0003,SN-M-0003-BMDMRS,LBL-BMDMRS,C,Tara visible / revisar,S-0007,2025-11-04,"114,45",L-0001,SOLD,,,2025-11-04 10:39,2025-12-22 12:41
U-000569,M-0003,SN-M-0003-4EH1Q7,LBL-4EH1Q7,A,Perfecto / muy leve,S-0007,2025-11-04,"106,97",L-0001,SOLD,,,2025-11-04 10:01,2025-12-14 12:27
U-000570,M-0005,SN-M-0005-HS8YQ8,LBL-HS8YQ8,A,Perfecto / muy leve,S-0007,2025-11-04,"175,52",L-0002,AVAILABLE,,,2025-11-04 10:06,2025-11-04 10:12
U-000571,M-0005,SN-M-0005-20LYO1,LBL-20LYO1,A,Perfecto / muy leve,S-0007,2025-11-04,"187,3",L-0003,AVAILABLE,,,2025-11-04 10:30,2025-11-04 10:17
U-000572,M-0005,SN-M-0005-3KTARC,LBL-3KTARC,C,Tara visible / revisar,S-0007,2025-11-04,"144,01",L-0001,SOLD,,,2025-11-04 10:04,2025-11-26 12:13
U-000573,M-0005,SN-M-0005-CZ0VA7,LBL-CZ0VA7,B,Leves marcas estéticas,S-0007,2025-11-04,"163,68",L-0003,AVAILABLE,,,2025-11-04 10:58,2025-11-04 10:01
U-000574,M-0005,SN-M-0005-OUTJQH,LBL-OUTJQH,C,Tara visible / revisar,S-0007,2025-11-04,"118,25",L-0004,AVAILABLE,,,2025-11-04 10:42,2025-11-04 10:43
U-000575,M-0005,SN-M-0005-UEO8AP,LBL-UEO8AP,A,Perfecto / muy leve,S-0007,2025-11-04,"191,79",L-0004,AVAILABLE,,,2025-11-04 10:53,2025-11-04 10:54
U-000576,M-0005,SN-M-0005-0BZRRF,LBL-0BZRRF,B,Leves marcas estéticas,S-0007,2025-11-04,"178,13",L-0001,SOLD,,,2025-11-04 10:17,2025-11-28 12:27
U-000577,M-0005,SN-M-0005-DE7ND4,LBL-DE7ND4,B,Leves marcas estéticas,S-0007,2025-11-04,"134,93",L-0002,AVAILABLE,,,2025-11-04 10:01,2025-11-04 10:05
U-000578,M-0005,SN-M-0005-LLEPB7,LBL-LLEPB7,B,Leves marcas estéticas,S-0007,2025-11-04,"183,49",L-0004,AVAILABLE,,,2025-11-04 10:13,2025-11-04 10:48
U-000579,M-0005,SN-M-0005-O1WFYQ,LBL-O1WFYQ,B,Leves marcas estéticas,S-0007,2025-11-04,"125,11",L-0002,AVAILABLE,,,2025-11-04 10:51,2025-11-04 10:21
U-000580,M-0005,SN-M-0005-9EHD00,LBL-9EHD00,B,Leves marcas estéticas,S-0007,2025-11-04,"176,56",L-0001,SOLD,,,2025-11-04 10:09,2025-11-14 12:34
U-000581,M-0005,SN-M-0005-YBJAUP,LBL-YBJAUP,A,Perfecto / muy leve,S-0007,2025-11-04,"145,16",L-0002,AVAILABLE,,,2025-11-04 10:27,2025-11-04 10:15
U-000582,M-0005,SN-M-0005-UNOPN8,LBL-UNOPN8,A,Perfecto / muy leve,S-0007,2025-11-04,"123,33",L-0001,SOLD,,,2025-11-04 10:31,2026-01-08 12:38
U-000583,M-0005,SN-M-0005-GEBUFB,LBL-GEBUFB,B,Leves marcas estéticas,S-0007,2025-11-04,"182,89",L-0001,SOLD,,,2025-11-04 10:58,2025-11-27 12:09
U-000584,M-0005,SN-M-0005-IYQ356,LBL-IYQ356,B,Leves marcas estéticas,S-0007,2025-11-04,"130,3",L-0001,SOLD,,,2025-11-04 10:07,2025-12-27 12:07
U-000585,M-0005,SN-M-0005-V9ZQFC,LBL-V9ZQFC,B,Leves marcas estéticas,S-0007,2025-11-04,"126,94",L-0004,AVAILABLE,,,2025-11-04 10:37,2025-11-04 10:30
U-000586,M-0005,SN-M-0005-271EZA,LBL-271EZA,B,Leves marcas estéticas,S-0007,2025-11-04,"157,29",L-0001,SOLD,,,2025-11-04 10:37,2026-01-13 12:28
U-000587,M-0005,SN-M-0005-PH6DW4,LBL-PH6DW4,B,Leves marcas estéticas,S-0007,2025-11-04,"158,3",L-0005,IN_REVIEW,,,2025-11-04 10:04,2025-11-04 10:20
U-000588,M-0002,SN-M-0002-J7GS4Q,LBL-J7GS4Q,A,Perfecto / muy leve,S-0007,2025-11-04,"50,45",L-0005,IN_REVIEW,,,2025-11-04 10:39,2025-11-04 10:09
U-000589,M-0002,SN-M-0002-6SJVJ2,LBL-6SJVJ2,A,Perfecto / muy leve,S-0007,2025-11-04,"51,91",L-0001,SOLD,,,2025-11-04 10:10,2025-11-08 12:24
U-000590,M-0002,SN-M-0002-GEHLO1,LBL-GEHLO1,B,Leves marcas estéticas,S-0007,2025-11-04,"57,41",L-0003,AVAILABLE,,,2025-11-04 10:57,2025-11-04 10:03
U-000591,M-0022,SN-M-0022-J9SYNJ,LBL-J9SYNJ,A,Perfecto / muy leve,S-0007,2025-11-04,"263,01",L-0001,SOLD,,,2025-11-04 10:52,2026-01-11 12:00
U-000592,M-0022,SN-M-0022-SVEX91,LBL-SVEX91,A,Perfecto / muy leve,S-0007,2025-11-04,"241,88",L-0002,AVAILABLE,,,2025-11-04 10:04,2025-11-04 10:16
U-000593,M-0022,SN-M-0022-DDKRV9,LBL-DDKRV9,B,Leves marcas estéticas,S-0007,2025-11-04,"253,22",L-0004,AVAILABLE,,,2025-11-04 10:50,2025-11-04 10:03
U-000594,M-0022,SN-M-0022-Z5XEBF,LBL-Z5XEBF,A,Perfecto / muy leve,S-0007,2025-11-04,"227,38",L-0001,SOLD,,,2025-11-04 10:55,2025-12-12 12:58
U-000595,M-0022,SN-M-0022-GRT3Q4,LBL-GRT3Q4,A,Perfecto / muy leve,S-0007,2025-11-04,"273,56",L-0001,SOLD,,,2025-11-04 10:41,2025-12-06 12:36
U-000596,M-0022,SN-M-0022-M6KDH3,LBL-M6KDH3,C,Tara visible / revisar,S-0007,2025-11-04,"202,99",L-0001,SOLD,,,2025-11-04 10:17,2025-11-27 12:58
U-000597,M-0022,SN-M-0022-VI2DNU,LBL-VI2DNU,B,Leves marcas estéticas,S-0007,2025-11-04,"208,55",L-0004,AVAILABLE,,,2025-11-04 10:10,2025-11-04 10:55
U-000598,M-0022,SN-M-0022-WXSG5D,LBL-WXSG5D,A,Perfecto / muy leve,S-0007,2025-11-04,"198,78",L-0003,AVAILABLE,,,2025-11-04 10:08,2025-11-04 10:35
U-000599,M-0022,SN-M-0022-8PUFND,LBL-8PUFND,B,Leves marcas estéticas,S-0007,2025-11-04,"258,15",L-0002,AVAILABLE,,,2025-11-04 10:50,2025-11-04 10:11
U-000600,M-0022,SN-M-0022-EK4YDY,LBL-EK4YDY,B,Leves marcas estéticas,S-0007,2025-11-04,"215,42",L-0001,SOLD,,,2025-11-04 10:18,2025-11-26 12:40
U-000601,M-0022,SN-M-0022-GQQGKE,LBL-GQQGKE,A,Perfecto / muy leve,S-0007,2025-11-04,"198,61",L-0002,AVAILABLE,,,2025-11-04 10:33,2025-11-04 10:21
U-000602,M-0022,SN-M-0022-VQ0D1T,LBL-VQ0D1T,B,Leves marcas estéticas,S-0007,2025-11-04,"261,25",L-0004,AVAILABLE,,,2025-11-04 10:06,2025-11-04 10:09
U-000603,M-0022,SN-M-0022-5LOTDZ,LBL-5LOTDZ,B,Leves marcas estéticas,S-0007,2025-11-04,"254,1",L-0005,IN_REVIEW,,,2025-11-04 10:03,2025-11-04 10:09
U-000604,M-0025,SN-M-0025-EMX7QX,LBL-EMX7QX,A,Perfecto / muy leve,S-0007,2025-11-04,"94,08",L-0002,AVAILABLE,,,2025-11-04 10:47,2025-11-04 10:20
U-000605,M-0025,SN-M-0025-5MYO51,LBL-5MYO51,B,Leves marcas estéticas,S-0007,2025-11-04,"96,75",L-0001,SOLD,,,2025-11-04 10:51,2026-01-06 12:37
U-000606,M-0025,SN-M-0025-KDH8B3,LBL-KDH8B3,B,Leves marcas estéticas,S-0007,2025-11-04,"105,52",L-0003,AVAILABLE,,,2025-11-04 10:58,2025-11-04 10:35
U-000607,M-0025,SN-M-0025-TEIY8P,LBL-TEIY8P,B,Leves marcas estéticas,S-0007,2025-11-04,"118,14",L-0002,AVAILABLE,,,2025-11-04 10:03,2025-11-04 10:14
U-000608,M-0025,SN-M-0025-AI2FT1,LBL-AI2FT1,A,Perfecto / muy leve,S-0007,2025-11-04,"104,31",L-0005,IN_REVIEW,,,2025-11-04 10:36,2025-11-04 10:25
U-000609,M-0025,SN-M-0025-83A4IL,LBL-83A4IL,B,Leves marcas estéticas,S-0007,2025-11-04,"116,04",L-0001,SOLD,,,2025-11-04 10:23,2026-01-07 12:03
U-000610,M-0025,SN-M-0025-5YQU2T,LBL-5YQU2T,C,Tara visible / revisar,S-0007,2025-11-04,"68,41",L-0001,SOLD,,,2025-11-04 10:45,2025-12-25 12:54
U-000611,M-0025,SN-M-0025-TTAR3O,LBL-TTAR3O,B,Leves marcas estéticas,S-0007,2025-11-04,"81,41",L-0001,SOLD,,,2025-11-04 10:30,2025-11-20 12:56
U-000612,M-0010,SN-M-0010-OIXXQT,LBL-OIXXQT,B,Leves marcas estéticas,S-0007,2025-11-04,"149,64",L-0001,SOLD,,,2025-11-04 10:38,2025-12-13 12:23
U-000613,M-0010,SN-M-0010-M9803C,LBL-M9803C,A,Perfecto / muy leve,S-0007,2025-11-04,"116,93",L-0001,SOLD,,,2025-11-04 10:58,2026-01-03 12:21
U-000614,M-0010,SN-M-0010-48HHAJ,LBL-48HHAJ,A,Perfecto / muy leve,S-0007,2025-11-04,"127,12",L-0001,SOLD,,,2025-11-04 10:50,2025-11-08 12:52
U-000615,M-0023,SN-M-0023-01UWGQ,LBL-01UWGQ,C,Tara visible / revisar,S-0007,2025-11-04,"102,03",L-0001,SOLD,,,2025-11-04 10:20,2025-11-30 12:09
U-000616,M-0023,SN-M-0023-WSA075,LBL-WSA075,A,Perfecto / muy leve,S-0007,2025-11-04,"118,25",L-0001,SOLD,,,2025-11-04 10:07,2025-12-10 12:16
U-000617,M-0023,SN-M-0023-AMMVE4,LBL-AMMVE4,A,Perfecto / muy leve,S-0007,2025-11-04,"148,35",L-0001,SOLD,,,2025-11-04 10:09,2025-12-03 12:44
U-000618,M-0023,SN-M-0023-2A44Q9,LBL-2A44Q9,A,Perfecto / muy leve,S-0007,2025-11-04,"109,91",L-0001,SOLD,,,2025-11-04 10:23,2025-12-04 12:22
U-000619,M-0023,SN-M-0023-9T8JA8,LBL-9T8JA8,A,Perfecto / muy leve,S-0007,2025-11-04,"128,93",L-0002,AVAILABLE,,,2025-11-04 10:35,2025-12-26 16:41
U-000620,M-0023,SN-M-0023-ZNU61M,LBL-ZNU61M,A,Perfecto / muy leve,S-0007,2025-11-04,"114,13",L-0002,AVAILABLE,,,2025-11-04 10:37,2025-11-04 10:03
U-000621,M-0023,SN-M-0023-IZXD7C,LBL-IZXD7C,B,Leves marcas estéticas,S-0007,2025-11-04,"117,09",L-0001,SOLD,,,2025-11-04 10:47,2025-11-16 12:34
U-000622,M-0023,SN-M-0023-2Q287T,LBL-2Q287T,A,Perfecto / muy leve,S-0007,2025-11-04,"126,58",L-0001,SOLD,,,2025-11-04 10:30,2025-11-05 12:52
U-000623,M-0023,SN-M-0023-2JWU3D,LBL-2JWU3D,C,Tara visible / revisar,S-0007,2025-11-04,"108,74",L-0005,IN_REVIEW,,,2025-11-04 10:09,2025-11-04 10:51
U-000624,M-0023,SN-M-0023-7PGOVP,LBL-7PGOVP,A,Perfecto / muy leve,S-0007,2025-11-04,"102,81",L-0001,SOLD,,,2025-11-04 10:08,2025-11-11 12:34
U-000625,M-0023,SN-M-0023-PVYZZ9,LBL-PVYZZ9,A,Perfecto / muy leve,S-0007,2025-11-04,"144,87",L-0002,AVAILABLE,,,2025-11-04 10:27,2025-12-09 16:07
U-000626,M-0023,SN-M-0023-IV9HCZ,LBL-IV9HCZ,A,Perfecto / muy leve,S-0007,2025-11-04,"110,09",L-0002,AVAILABLE,,,2025-11-04 10:20,2025-11-04 10:27
U-000627,M-0023,SN-M-0023-LRFOZL,LBL-LRFOZL,B,Leves marcas estéticas,S-0007,2025-11-04,"107,94",L-0004,AVAILABLE,,,2025-11-04 10:06,2025-11-04 10:28
U-000628,M-0030,SN-M-0030-9NE5R7,LBL-9NE5R7,A,Perfecto / muy leve,S-0008,2025-11-11,"110,35",L-0004,AVAILABLE,,,2025-11-11 10:10,2025-11-11 10:21
U-000629,M-0030,SN-M-0030-NV3IQ3,LBL-NV3IQ3,C,Tara visible / revisar,S-0008,2025-11-11,"114,55",L-0001,SOLD,,,2025-11-11 10:41,2026-01-06 12:38
U-000630,M-0030,SN-M-0030-5HM9CL,LBL-5HM9CL,B,Leves marcas estéticas,S-0008,2025-11-11,"149,19",L-0001,SOLD,,,2025-11-11 10:29,2025-12-08 12:39
U-000631,M-0030,SN-M-0030-OUSG97,LBL-OUSG97,A,Perfecto / muy leve,S-0008,2025-11-11,"149,84",L-0001,SOLD,,,2025-11-11 10:13,2025-11-12 12:12
U-000632,M-0030,SN-M-0030-XG7H67,LBL-XG7H67,C,Tara visible / revisar,S-0008,2025-11-11,"126,78",L-0001,SOLD,,,2025-11-11 10:02,2025-12-21 12:34
U-000633,M-0030,SN-M-0030-KV3D2O,LBL-KV3D2O,B,Leves marcas estéticas,S-0008,2025-11-11,"129,83",L-0002,AVAILABLE,,,2025-11-11 10:58,2025-11-11 10:40
U-000634,M-0030,SN-M-0030-0ZFB3Y,LBL-0ZFB3Y,B,Leves marcas estéticas,S-0008,2025-11-11,"123,35",L-0004,AVAILABLE,,,2025-11-11 10:29,2025-11-11 10:01
U-000635,M-0030,SN-M-0030-K6A1CP,LBL-K6A1CP,B,Leves marcas estéticas,S-0008,2025-11-11,136,L-0005,IN_REVIEW,,,2025-11-11 10:30,2025-11-11 10:51
U-000636,M-0030,SN-M-0030-4D5JO5,LBL-4D5JO5,B,Leves marcas estéticas,S-0008,2025-11-11,"142,26",L-0001,SOLD,,,2025-11-11 10:54,2025-11-16 12:19
U-000637,M-0030,SN-M-0030-ELA9O1,LBL-ELA9O1,B,Leves marcas estéticas,S-0008,2025-11-11,"139,39",L-0005,IN_REVIEW,,,2025-11-11 10:59,2025-11-11 10:40
U-000638,M-0030,SN-M-0030-8C1ILM,LBL-8C1ILM,C,Tara visible / revisar,S-0008,2025-11-11,"92,02",L-0002,AVAILABLE,,,2025-11-11 10:32,2025-11-11 10:52
U-000639,M-0030,SN-M-0030-RZS1MO,LBL-RZS1MO,B,Leves marcas estéticas,S-0008,2025-11-11,"146,67",L-0005,IN_REVIEW,,,2025-11-11 10:02,2025-11-11 10:54
U-000640,M-0030,SN-M-0030-MNI7ND,LBL-MNI7ND,A,Perfecto / muy leve,S-0008,2025-11-11,"137,03",L-0004,AVAILABLE,,,2025-11-11 10:05,2025-11-11 10:46
U-000641,M-0030,SN-M-0030-YBBE5T,LBL-YBBE5T,B,Leves marcas estéticas,S-0008,2025-11-11,"129,82",L-0005,IN_REVIEW,,,2025-11-11 10:09,2025-11-21 16:39
U-000642,M-0030,SN-M-0030-5W7GJS,LBL-5W7GJS,A,Perfecto / muy leve,S-0008,2025-11-11,"122,72",L-0003,AVAILABLE,,,2025-11-11 10:19,2025-11-11 10:58
U-000643,M-0016,SN-M-0016-A92EEI,LBL-A92EEI,B,Leves marcas estéticas,S-0008,2025-11-11,"56,06",L-0003,AVAILABLE,,,2025-11-11 10:10,2025-11-11 10:00
U-000644,M-0016,SN-M-0016-TN3R3Y,LBL-TN3R3Y,C,Tara visible / revisar,S-0008,2025-11-11,"47,74",L-0001,SOLD,,,2025-11-11 10:20,2026-01-06 12:30
U-000645,M-0016,SN-M-0016-A40RAI,LBL-A40RAI,C,Tara visible / revisar,S-0008,2025-11-11,"55,91",L-0001,SOLD,,,2025-11-11 10:57,2025-11-16 12:23
U-000646,M-0016,SN-M-0016-ESUELW,LBL-ESUELW,B,Leves marcas estéticas,S-0008,2025-11-11,"70,88",L-0003,AVAILABLE,,,2025-11-11 10:33,2025-11-11 10:04
U-000647,M-0016,SN-M-0016-XHU4K5,LBL-XHU4K5,A,Perfecto / muy leve,S-0008,2025-11-11,"65,39",L-0004,AVAILABLE,,,2025-11-11 10:55,2025-11-11 10:52
U-000648,M-0016,SN-M-0016-79KHOE,LBL-79KHOE,B,Leves marcas estéticas,S-0008,2025-11-11,"59,69",L-0001,SOLD,,,2025-11-11 10:50,2025-11-16 12:02
U-000649,M-0016,SN-M-0016-GEKXWS,LBL-GEKXWS,C,Tara visible / revisar,S-0008,2025-11-11,"63,39",L-0001,SOLD,,,2025-11-11 10:10,2025-12-06 12:06
U-000650,M-0016,SN-M-0016-IFCM5X,LBL-IFCM5X,A,Perfecto / muy leve,S-0008,2025-11-11,"58,68",L-0004,AVAILABLE,,,2025-11-11 10:01,2025-11-11 10:01
U-000651,M-0016,SN-M-0016-YU81DN,LBL-YU81DN,C,Tara visible / revisar,S-0008,2025-11-11,"54,99",L-0001,SOLD,,,2025-11-11 10:46,2025-11-25 12:26
U-000652,M-0016,SN-M-0016-UU9YFY,LBL-UU9YFY,C,Tara visible / revisar,S-0008,2025-11-11,"64,62",L-0001,SOLD,,,2025-11-11 10:19,2025-11-25 12:46
U-000653,M-0016,SN-M-0016-HFO6PQ,LBL-HFO6PQ,B,Leves marcas estéticas,S-0008,2025-11-11,"54,3",L-0003,AVAILABLE,,,2025-11-11 10:45,2025-11-11 10:17
U-000654,M-0004,SN-M-0004-2JYR7Q,LBL-2JYR7Q,A,Perfecto / muy leve,S-0008,2025-11-11,"45,82",L-0001,SOLD,,,2025-11-11 10:53,2026-01-10 12:40
U-000655,M-0004,SN-M-0004-KRC5P8,LBL-KRC5P8,B,Leves marcas estéticas,S-0008,2025-11-11,"52,3",L-0004,RESERVED,2026-01-16,C-0001,2025-11-11 10:08,2025-11-11 10:29
U-000656,M-0004,SN-M-0004-AU8KML,LBL-AU8KML,B,Leves marcas estéticas,S-0008,2025-11-11,"57,88",L-0002,AVAILABLE,,,2025-11-11 10:09,2025-11-11 10:08
U-000657,M-0004,SN-M-0004-86ILEU,LBL-86ILEU,B,Leves marcas estéticas,S-0008,2025-11-11,"58,55",L-0001,SOLD,,,2025-11-11 10:38,2026-01-08 12:10
U-000658,M-0004,SN-M-0004-3MB8TU,LBL-3MB8TU,A,Perfecto / muy leve,S-0008,2025-11-11,"64,37",L-0001,SOLD,,,2025-11-11 10:31,2025-12-31 12:16
U-000659,M-0004,SN-M-0004-NSHSIR,LBL-NSHSIR,A,Perfecto / muy leve,S-0008,2025-11-11,"64,31",L-0001,SOLD,,,2025-11-11 10:30,2025-11-18 12:07
U-000660,M-0004,SN-M-0004-59SYJC,LBL-59SYJC,B,Leves marcas estéticas,S-0008,2025-11-11,"47,74",L-0001,SOLD,,,2025-11-11 10:30,2025-12-31 12:27
U-000661,M-0004,SN-M-0004-6RJFRB,LBL-6RJFRB,A,Perfecto / muy leve,S-0008,2025-11-11,"67,72",L-0001,SOLD,,,2025-11-11 10:09,2025-12-25 12:41
U-000662,M-0004,SN-M-0004-RQDJ70,LBL-RQDJ70,B,Leves marcas estéticas,S-0008,2025-11-11,"60,88",L-0001,SOLD,,,2025-11-11 10:38,2025-11-15 12:11
U-000663,M-0004,SN-M-0004-B5FIES,LBL-B5FIES,B,Leves marcas estéticas,S-0008,2025-11-11,"57,02",L-0001,SOLD,,,2025-11-11 10:13,2026-01-07 12:25
U-000664,M-0004,SN-M-0004-2MK7BL,LBL-2MK7BL,B,Leves marcas estéticas,S-0008,2025-11-11,"51,09",L-0001,SOLD,,,2025-11-11 10:16,2026-01-14 12:21
U-000665,M-0003,SN-M-0003-I9H5GL,LBL-I9H5GL,A,Perfecto / muy leve,S-0008,2025-11-11,"106,01",L-0002,AVAILABLE,,,2025-11-11 10:17,2025-11-11 10:25
U-000666,M-0003,SN-M-0003-AVD1P7,LBL-AVD1P7,A,Perfecto / muy leve,S-0008,2025-11-11,"130,85",L-0001,SOLD,,,2025-11-11 10:20,2025-11-16 12:38
U-000667,M-0003,SN-M-0003-X18SDZ,LBL-X18SDZ,B,Leves marcas estéticas,S-0008,2025-11-11,"93,38",L-0003,AVAILABLE,,,2025-11-11 10:37,2025-11-11 10:47
U-000668,M-0003,SN-M-0003-QL3YED,LBL-QL3YED,A,Perfecto / muy leve,S-0008,2025-11-11,"100,27",L-0002,AVAILABLE,,,2025-11-11 10:21,2025-11-11 10:55
U-000669,M-0003,SN-M-0003-MW238I,LBL-MW238I,B,Leves marcas estéticas,S-0008,2025-11-11,"97,82",L-0001,SOLD,,,2025-11-11 10:39,2025-12-03 12:39
U-000670,M-0003,SN-M-0003-W4AA9J,LBL-W4AA9J,A,Perfecto / muy leve,S-0008,2025-11-11,"130,31",L-0001,SOLD,,,2025-11-11 10:57,2025-11-26 12:43
U-000671,M-0024,SN-M-0024-VW1SEI,LBL-VW1SEI,B,Leves marcas estéticas,S-0008,2025-11-11,"72,81",L-0003,AVAILABLE,,,2025-11-11 10:46,2025-11-11 10:50
U-000672,M-0024,SN-M-0024-NORB6C,LBL-NORB6C,B,Leves marcas estéticas,S-0008,2025-11-11,"71,95",L-0003,AVAILABLE,,,2025-11-11 10:36,2025-11-11 10:24
U-000673,M-0024,SN-M-0024-9WGULR,LBL-9WGULR,B,Leves marcas estéticas,S-0008,2025-11-11,"70,45",L-0001,SOLD,,,2025-11-11 10:34,2026-01-11 12:47
U-000674,M-0008,SN-M-0008-6DEEB5,LBL-6DEEB5,A,Perfecto / muy leve,S-0008,2025-11-11,"204,55",L-0001,SOLD,,,2025-11-11 10:16,2025-12-11 12:47
U-000675,M-0008,SN-M-0008-467ICW,LBL-467ICW,A,Perfecto / muy leve,S-0008,2025-11-11,"207,98",L-0001,SOLD,,,2025-11-11 10:39,2025-11-18 12:23
U-000676,M-0008,SN-M-0008-JKNIDQ,LBL-JKNIDQ,B,Leves marcas estéticas,S-0008,2025-11-11,"148,99",L-0002,AVAILABLE,,,2025-11-11 10:19,2025-11-11 10:40
U-000677,M-0008,SN-M-0008-XRRZPA,LBL-XRRZPA,A,Perfecto / muy leve,S-0008,2025-11-11,"142,18",L-0001,SOLD,,,2025-11-11 10:25,2025-12-21 12:59
U-000678,M-0008,SN-M-0008-L8DATM,LBL-L8DATM,A,Perfecto / muy leve,S-0008,2025-11-11,"152,44",L-0003,AVAILABLE,,,2025-11-11 10:44,2025-11-11 10:24
U-000679,M-0008,SN-M-0008-VXSBQ4,LBL-VXSBQ4,B,Leves marcas estéticas,S-0008,2025-11-11,"143,18",L-0002,AVAILABLE,,,2025-11-11 10:34,2025-11-11 10:49
U-000680,M-0008,SN-M-0008-FZ75X3,LBL-FZ75X3,A,Perfecto / muy leve,S-0008,2025-11-11,"176,63",L-0003,AVAILABLE,,,2025-11-11 10:43,2025-11-11 10:09
U-000681,M-0008,SN-M-0008-GUME74,LBL-GUME74,B,Leves marcas estéticas,S-0008,2025-11-11,"174,8",L-0005,IN_REVIEW,,,2025-11-11 10:36,2025-11-11 10:20
U-000682,M-0008,SN-M-0008-GLFQBX,LBL-GLFQBX,B,Leves marcas estéticas,S-0008,2025-11-11,"211,85",L-0002,AVAILABLE,,,2025-11-11 10:50,2025-11-11 10:55
U-000683,M-0008,SN-M-0008-UNM9L6,LBL-UNM9L6,B,Leves marcas estéticas,S-0008,2025-11-11,"206,21",L-0001,SOLD,,,2025-11-11 10:31,2025-12-05 12:44
U-000684,M-0008,SN-M-0008-LXZQJP,LBL-LXZQJP,B,Leves marcas estéticas,S-0008,2025-11-11,"157,88",L-0003,AVAILABLE,,,2025-11-11 10:23,2025-11-11 10:42
