event_id,event_time,event_type,unit_id,model_id,shipment_id,sale_id,from_status,to_status,from_location_id,to_location_id,quantity,user_id,notes
E-000183,2025-10-07 10:32,UNIT_CREATED,U-000183,M-0013,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000184,2025-10-07 10:34,UNIT_CREATED,U-000184,M-0013,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000185,2025-10-07 10:41,UNIT_CREATED,U-000185,M-0013,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000186,2025-10-07 10:56,UNIT_CREATED,U-000186,M-0013,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000187,2025-10-07 10:21,UNIT_CREATED,U-000187,M-0013,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000188,2025-10-07 10:34,UNIT_CREATED,U-000188,M-0013,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000189,2025-10-07 10:30,UNIT_CREATED,U-000189,M-0013,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000190,2025-10-07 10:04,UNIT_CREATED,U-000190,M-0013,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000191,2025-10-07 10:35,UNIT_CREATED,U-000191,M-0013,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000192,2025-10-07 10:26,UNIT_CREATED,U-000192,M-0017,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000193,2025-10-07 10:28,UNIT_CREATED,U-000193,M-0017,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000194,2025-10-07 10:16,UNIT_CREATED,U-000194,M-0017,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000195,2025-10-07 10:54,UNIT_CREATED,U-000195,M-0017,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000196,2025-10-07 10:51,UNIT_CREATED,U-000196,M-0017,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000197,2025-10-07 10:47,UNIT_CREATED,U-000197,M-0017,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000198,2025-10-07 10:47,UNIT_CREATED,U-000198,M-0017,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000199,2025-10-07 10:57,UNIT_CREATED,U-000199,M-0017,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000200,2025-10-07 10:54,UNIT_CREATED,U-000200,M-0017,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000201,2025-10-07 10:58,UNIT_CREATED,U-000201,M-0017,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000202,2025-10-07 10:19,UNIT_CREATED,U-000202,M-0017,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000203,2025-10-07 10:26,UNIT_CREATED,U-000203,M-0017,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000204,2025-10-07 10:04,UNIT_CREATED,U-000204,M-0018,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000205,2025-10-07 10:23,UNIT_CREATED,U-000205,M-0018,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000206,2025-10-07 10:14,UNIT_CREATED,U-000206,M-0018,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000207,2025-10-07 10:49,UNIT_CREATED,U-000207,M-0018,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000208,2025-10-07 10:31,UNIT_CREATED,U-000208,M-0018,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000209,2025-10-07 10:40,UNIT_CREATED,U-000209,M-0018,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000210,2025-10-07 10:48,UNIT_CREATED,U-000210,M-0018,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000211,2025-10-07 10:05,UNIT_CREATED,U-000211,M-0018,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000212,2025-10-07 10:46,UNIT_CREATED,U-000212,M-0018,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000213,2025-10-07 10:35,UNIT_CREATED,U-000213,M-0018,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000214,2025-10-07 10:58,UNIT_CREATED,U-000214,M-0018,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000215,2025-10-07 10:50,UNIT_CREATED,U-000215,M-0018,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000216,2025-10-07 10:49,UNIT_CREATED,U-000216,M-0018,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000217,2025-10-07 10:24,UNIT_CREATED,U-000217,M-0018,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000218,2025-10-07 10:19,UNIT_CREATED,U-000218,M-0018,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000219,2025-10-07 10:32,UNIT_CREATED,U-000219,M-0020,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000220,2025-10-07 10:03,UNIT_CREATED,U-000220,M-0020,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000221,2025-10-07 10:31,UNIT_CREATED,U-000221,M-0020,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000222,2025-10-07 10:30,UNIT_CREATED,U-000222,M-0020,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000223,2025-10-07 10:07,UNIT_CREATED,U-000223,M-0020,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000224,2025-10-07 10:21,UNIT_CREATED,U-000224,M-0020,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000225,2025-10-07 10:49,UNIT_CREATED,U-000225,M-0020,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000226,2025-10-07 10:55,UNIT_CREATED,U-000226,M-0030,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000227,2025-10-07 10:27,UNIT_CREATED,U-000227,M-0030,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000228,2025-10-07 10:57,UNIT_CREATED,U-000228,M-0030,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000229,2025-10-07 10:54,UNIT_CREATED,U-000229,M-0030,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000230,2025-10-07 10:34,UNIT_CREATED,U-000230,M-0030,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000231,2025-10-07 10:35,UNIT_CREATED,U-000231,M-0030,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000232,2025-10-07 10:49,UNIT_CREATED,U-000232,M-0030,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000233,2025-10-07 10:49,UNIT_CREATED,U-000233,M-0030,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000234,2025-10-07 10:46,UNIT_CREATED,U-000234,M-0030,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000235,2025-10-07 10:39,UNIT_CREATED,U-000235,M-0030,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000236,2025-10-07 10:33,UNIT_CREATED,U-000236,M-0030,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000237,2025-10-07 10:20,UNIT_CREATED,U-000237,M-0021,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000238,2025-10-07 10:28,UNIT_CREATED,U-000238,M-0021,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000239,2025-10-07 10:19,UNIT_CREATED,U-000239,M-0021,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000240,2025-10-07 10:33,UNIT_CREATED,U-000240,M-0021,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000241,2025-10-07 10:51,UNIT_CREATED,U-000241,M-0021,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000242,2025-10-07 10:59,UNIT_CREATED,U-000242,M-0021,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000243,2025-10-07 10:36,UNIT_CREATED,U-000243,M-0021,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000244,2025-10-07 10:02,UNIT_CREATED,U-000244,M-0011,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000245,2025-10-07 10:03,UNIT_CREATED,U-000245,M-0011,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000246,2025-10-07 10:09,UNIT_CREATED,U-000246,M-0011,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000247,2025-10-07 10:54,UNIT_CREATED,U-000247,M-0011,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000248,2025-10-07 10:49,UNIT_CREATED,U-000248,M-0011,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000249,2025-10-07 10:35,UNIT_CREATED,U-000249,M-0011,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000250,2025-10-07 10:48,UNIT_CREATED,U-000250,M-0011,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000251,2025-10-07 10:20,UNIT_CREATED,U-000251,M-0011,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000252,2025-10-07 10:13,UNIT_CREATED,U-000252,M-0001,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000253,2025-10-07 10:08,UNIT_CREATED,U-000253,M-0001,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000254,2025-10-07 10:47,UNIT_CREATED,U-000254,M-0001,S-0003,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000255,2025-10-07 10:37,UNIT_CREATED,U-000255,M-0001,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000256,2025-10-07 10:46,UNIT_CREATED,U-000256,M-0001,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000257,2025-10-07 10:55,UNIT_CREATED,U-000257,M-0001,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000258,2025-10-07 10:52,UNIT_CREATED,U-000258,M-0001,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000259,2025-10-07 10:11,UNIT_CREATED,U-000259,M-0016,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000260,2025-10-07 10:00,UNIT_CREATED,U-000260,M-0016,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000261,2025-10-07 10:57,UNIT_CREATED,U-000261,M-0016,S-0003,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000262,2025-10-07 10:09,UNIT_CREATED,U-000262,M-0016,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000263,2025-10-07 10:14,UNIT_CREATED,U-000263,M-0016,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000264,2025-10-07 10:12,UNIT_CREATED,U-000264,M-0016,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000265,2025-10-07 10:44,UNIT_CREATED,U-000265,M-0016,S-0003,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000266,2025-10-07 10:35,UNIT_CREATED,U-000266,M-0016,S-0003,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000267,2025-10-14 10:20,UNIT_CREATED,U-000267,M-0019,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000268,2025-10-14 10:31,UNIT_CREATED,U-000268,M-0019,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000269,2025-10-14 10:02,UNIT_CREATED,U-000269,M-0019,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000270,2025-10-14 10:21,UNIT_CREATED,U-000270,M-0019,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000271,2025-10-14 10:10,UNIT_CREATED,U-000271,M-0019,S-0004,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000272,2025-10-14 10:07,UNIT_CREATED,U-000272,M-0019,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000273,2025-10-14 10:17,UNIT_CREATED,U-000273,M-0019,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000274,2025-10-14 10:03,UNIT_CREATED,U-000274,M-0019,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000275,2025-10-14 10:59,UNIT_CREATED,U-000275,M-0019,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000276,2025-10-14 10:53,UNIT_CREATED,U-000276,M-0019,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000277,2025-10-14 10:56,UNIT_CREATED,U-000277,M-0019,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000278,2025-10-14 10:16,UNIT_CREATED,U-000278,M-0009,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000279,2025-10-14 10:31,UNIT_CREATED,U-000279,M-0009,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000280,2025-10-14 10:45,UNIT_CREATED,U-000280,M-0009,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000281,2025-10-14 10:31,UNIT_CREATED,U-000281,M-0009,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000282,2025-10-14 10:56,UNIT_CREATED,U-000282,M-0009,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000283,2025-10-14 10:03,UNIT_CREATED,U-000283,M-0009,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000284,2025-10-14 10:48,UNIT_CREATED,U-000284,M-0009,S-0004,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000285,2025-10-14 10:27,UNIT_CREATED,U-000285,M-0009,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000286,2025-10-14 10:31,UNIT_CREATED,U-000286,M-0009,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000287,2025-10-14 10:37,UNIT_CREATED,U-000287,M-0009,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000288,2025-10-14 10:21,UNIT_CREATED,U-000288,M-0009,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000289,2025-10-14 10:27,UNIT_CREATED,U-000289,M-0009,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000290,2025-10-14 10:04,UNIT_CREATED,U-000290,M-0002,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000291,2025-10-14 10:01,UNIT_CREATED,U-000291,M-0002,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000292,2025-10-14 10:42,UNIT_CREATED,U-000292,M-0030,S-0004,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000293,2025-10-14 10:02,UNIT_CREATED,U-000293,M-0030,S-0004,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000294,2025-10-14 10:42,UNIT_CREATED,U-000294,M-0030,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000295,2025-10-14 10:32,UNIT_CREATED,U-000295,M-0030,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000296,2025-10-14 10:12,UNIT_CREATED,U-000296,M-0030,S-0004,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000297,2025-10-14 10:59,UNIT_CREATED,U-000297,M-0030,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000298,2025-10-14 10:44,UNIT_CREATED,U-000298,M-0006,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000299,2025-10-14 10:46,UNIT_CREATED,U-000299,M-0006,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000300,2025-10-14 10:40,UNIT_CREATED,U-000300,M-0006,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000301,2025-10-14 10:09,UNIT_CREATED,U-000301,M-0006,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000302,2025-10-14 10:13,UNIT_CREATED,U-000302,M-0006,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000303,2025-10-14 10:15,UNIT_CREATED,U-000303,M-0006,S-0004,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000304,2025-10-14 10:29,UNIT_CREATED,U-000304,M-0006,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000305,2025-10-14 10:03,UNIT_CREATED,U-000305,M-0006,S-0004,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000306,2025-10-14 10:27,UNIT_CREATED,U-000306,M-0006,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000307,2025-10-14 10:40,UNIT_CREATED,U-000307,M-0010,S-0004,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000308,2025-10-14 10:11,UNIT_CREATED,U-000308,M-0010,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000309,2025-10-14 10:36,UNIT_CREATED,U-000309,M-0010,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000310,2025-10-14 10:25,UNIT_CREATED,U-000310,M-0010,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000311,2025-10-14 10:22,UNIT_CREATED,U-000311,M-0010,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000312,2025-10-14 10:04,UNIT_CREATED,U-000312,M-0010,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000313,2025-10-14 10:35,UNIT_CREATED,U-000313,M-0010,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000314,2025-10-14 10:45,UNIT_CREATED,U-000314,M-0010,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000315,2025-10-14 10:20,UNIT_CREATED,U-000315,M-0010,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000316,2025-10-14 10:20,UNIT_CREATED,U-000316,M-0010,S-0004,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000317,2025-10-14 10:34,UNIT_CREATED,U-000317,M-0010,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000318,2025-10-14 10:54,UNIT_CREATED,U-000318,M-0010,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000319,2025-10-14 10:25,UNIT_CREATED,U-000319,M-0010,S-0004,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000320,2025-10-14 10:32,UNIT_CREATED,U-000320,M-0010,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000321,2025-10-14 10:11,UNIT_CREATED,U-000321,M-0010,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000322,2025-10-14 10:09,UNIT_CREATED,U-000322,M-0010,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000323,2025-10-14 10:51,UNIT_CREATED,U-000323,M-0010,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000324,2025-10-14 10:47,UNIT_CREATED,U-000324,M-0023,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000325,2025-10-14 10:44,UNIT_CREATED,U-000325,M-0023,S-0004,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000326,2025-10-14 10:42,UNIT_CREATED,U-000326,M-0023,S-0004,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000327,2025-10-21 10:06,UNIT_CREATED,U-000327,M-0026,S-0005,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000328,2025-10-21 10:57,UNIT_CREATED,U-000328,M-0026,S-0005,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000329,2025-10-21 10:24,UNIT_CREATED,U-000329,M-0026,S-0005,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000330,2025-10-21 10:12,UNIT_CREATED,U-000330,M-0026,S-0005,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000331,2025-10-21 10:07,UNIT_CREATED,U-000331,M-0026,S-0005,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000332,2025-10-21 10:55,UNIT_CREATED,U-000332,M-0026,S-0005,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000333,2025-10-21 10:44,UNIT_CREATED,U-000333,M-0026,S-0005,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000334,2025-10-21 10:22,UNIT_CREATED,U-000334,M-0026,S-0005,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000335,2025-10-21 10:00,UNIT_CREATED,U-000335,M-0026,S-0005,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000336,2025-10-21 10:19,UNIT_CREATED,U-000336,M-0023,S-0005,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000337,2025-10-21 10:55,UNIT_CREATED,U-000337,M-0023,S-0005,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000338,2025-10-21 10:26,UNIT_CREATED,U-000338,M-0023,S-0005,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000339,2025-10-21 10:04,UNIT_CREATED,U-000339,M-0023,S-0005,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000340,2025-10-21 10:50,UNIT_CREATED,U-000340,M-0023,S-0005,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000341,2025-10-21 10:53,UNIT_CREATED,U-000341,M-0023,S-0005,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000342,2025-10-21 10:27,UNIT_CREATED,U-000342,M-0023,S-0005,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000343,2025-10-21 10:12,UNIT_CREATED,U-000343,M-0023,S-0005,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000344,2025-10-21 10:43,UNIT_CREATED,U-000344,M-0023,S-0005,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000345,2025-10-21 10:33,UNIT_CREATED,U-000345,M-0023,S-0005,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000346,2025-10-21 10:32,UNIT_CREATED,U-000346,M-0024,S-0005,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000347,2025-10-21 10:45,UNIT_CREATED,U-000347,M-0024,S-0005,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000348,2025-10-21 10:59,UNIT_CREATED,U-000348,M-0024,S-0005,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000349,2025-10-21 10:51,UNIT_CREATED,U-000349,M-0024,S-0005,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000350,2025-10-21 10:55,UNIT_CREATED,U-000350,M-0024,S-0005,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000351,2025-10-21 10:27,UNIT_CREATED,U-000351,M-0024,S-0005,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000352,2025-10-21 10:09,UNIT_CREATED,U-000352,M-0024,S-0005,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000353,2025-10-21 10:54,UNIT_CREATED,U-000353,M-0024,S-0005,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000354,2025-10-21 10:45,UNIT_CREATED,U-000354,M-0024,S-0005,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000355,2025-10-21 10:03,UNIT_CREATED,U-000355,M-0024,S-0005,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000356,2025-10-21 10:27,UNIT_CREATED,U-000356,M-0024,S-0005,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000357,2025-10-21 10:10,UNIT_CREATED,U-000357,M-0024,S-0005,,,AVAILABLE,,L-0002,1,USR-0001,Alta unidad por recepción
E-000358,2025-10-21 10:25,UNIT_CREATED,U-000358,M-0024,S-0005,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000359,2025-10-21 10:29,UNIT_CREATED,U-000359,M-0007,S-0005,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000360,2025-10-21 10:32,UNIT_CREATED,U-000360,M-0007,S-0005,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000361,2025-10-21 10:01,UNIT_CREATED,U-000361,M-0007,S-0005,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000362,2025-10-21 10:11,UNIT_CREATED,U-000362,M-0007,S-0005,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
E-000363,2025-10-21 10:44,UNIT_CREATED,U-000363,M-0007,S-0005,,,AVAILABLE,,L-0003,1,USR-0001,Alta unidad por recepción
E-000364,2025-10-21 10:02,UNIT_CREATED,U-000364,M-0007,S-0005,,,IN_REVIEW,,L-0005,1,USR-0001,Alta unidad por recepción
E-000365,2025-10-21 10:34,UNIT_CREATED,U-000365,M-0007,S-0005,,,AVAILABLE,,L-0004,1,USR-0001,Alta unidad por recepción
